# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writesQueuedAvg,1758901371336000000,1758901431344000000,0.0
Indexing.totalTimeIndexersSleptMs,1758901371336000000,1758901431344000000,0
IndexesFlusher.totalFlushingTimeUs,1758901371336000000,1758901431344000000,416876
Indexing.cache.totalCacheEvicted,1758901371336000000,1758901431344000000,0
Indexing.cache.totalCacheAccesses,1758901371336000000,1758901431344000000,0
Indexing.writesQueuedMin,1758901371336000000,1758901431344000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1758901371336000000,1758901431344000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1758901371336000000,1758901431344000000,0
Indexing.writesQueuedMax,1758901371336000000,1758901431344000000,0
VFS.contentStorage.recordsUncompressedSize,1758901431344000000,1758901491342000000,0
VFS.contentStorage.recordsStoredSize,1758901431344000000,1758901491342000000,0
VFS.fileByIdCache.misses,1758901431344000000,1758901491342000000,30
VFS.contentStorage.recordsDecompressionTimeUs,1758901431344000000,1758901491342000000,0
VFS.fileChildByName,1758901431344000000,1758901491342000000,1041
VFS.contentStorage.recordsReadDecompressed,1758901431344000000,1758901491342000000,0
VFS.contentStorage.recordsReadSize,1758901431344000000,1758901491342000000,56
VFS.contentStorage.recordsRead,1758901431344000000,1758901491342000000,7
VFS.contentStorage.recordsDeduplicated,1758901431344000000,1758901491342000000,0
FileNameCache.queries,1758901431344000000,1758901491342000000,576
VFS.fileByIdCache.hits,1758901431344000000,1758901491342000000,0
FileNameCache.totalMisses,1758901431344000000,1758901491342000000,128
VFS.contentStorage.recordsStored,1758901431344000000,1758901491342000000,0
VFS.contentStorage.recordsStoredCompressed,1758901431344000000,1758901491342000000,0
VFS.invertedFileNameIndex.requests,1758901431344000000,1758901491342000000,0
JVM.GC.collections,1758901431344000000,1758901491342000000,36
JVM.newThreadsCount,1758901431344000000,1758901491342000000,173
JVM.maxThreadCount,1758901431344000000,1758901491342000000,130
JVM.threadCount,1758901431344000000,1758901491342000000,128
JVM.totalBytesAllocated,1758901431344000000,1758901491342000000,1047210976
JVM.GC.collectionTimesMs,1758901431344000000,1758901491342000000,104
JVM.totalSafepointCount,1758901431344000000,1758901491342000000,234
JVM.totalTimeAtSafepointsMs,1758901431344000000,1758901491342000000,116
JVM.totalDirectByteBuffersBytes,1758901431344000000,1758901491342000000,215293185
JVM.usedNativeBytes,1758901431344000000,1758901491342000000,296143800
OS.loadAverage,1758901431344000000,1758901491342000000,2.89892578125
JVM.totalTimeToSafepointsMs,1758901431344000000,1758901491342000000,29
JVM.maxHeapBytes,1758901431344000000,1758901491342000000,2147483648
JVM.totalCpuTimeMs,1758901431344000000,1758901491342000000,29276
JVM.usedHeapBytes,1758901431344000000,1758901491342000000,209983488
DiskQueryRelay.tasksExecuted,1758901431344000000,1758901491342000000,40
writeAction.max.wait.ms,1758901431344000000,1758901491342000000,2
writeAction.median.wait.ms,1758901431344000000,1758901491342000000,0
writeAction.count,1758901431344000000,1758901491342000000,14
DiskQueryRelay.taskExecutionTotalTimeUs,1758901431344000000,1758901491342000000,3377
writeAction.wait.ms,1758901431344000000,1758901491342000000,4
DiskQueryRelay.tasksRequested,1758901431344000000,1758901491342000000,40
DiskQueryRelay.taskWaitingTotalTimeUs,1758901431344000000,1758901491342000000,10002
workspaceModel.workspaceFileIndexData.processFileSets.ms,1758901431344000000,1758901491342000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1758901431344000000,1758901491342000000,0
workspaceModel.updates.precise.ms,1758901431344000000,1758901491342000000,2
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1758901431344000000,1758901491342000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1758901431344000000,1758901491342000000,3
workspaceModel.cachedValue.clear.count,1758901431344000000,1758901491342000000,1
workspaceModel.pre.handlers.ms,1758901431344000000,1758901491342000000,0
workspaceModel.loading.total.ms,1758901431344000000,1758901491342000000,55
workspaceModel.full.replace.project.model.ms,1758901431344000000,1758901491342000000,14
workspaceModel.replace.project.model.ms,1758901431344000000,1758901491342000000,0
workspaceModel.cachedValue.calculated.count,1758901431344000000,1758901491342000000,9
workspaceModel.init.bridges.ms,1758901431344000000,1758901491342000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1758901431344000000,1758901491342000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1758901431344000000,1758901491342000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1758901431344000000,1758901491342000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1758901431344000000,1758901491342000000,0
workspaceModel.on.changed.ms,1758901431344000000,1758901491342000000,16
workspaceModel.collect.changes.ms,1758901431344000000,1758901491342000000,0
workspaceModel.cachedValueWithParameters.clear.count,1758901431344000000,1758901491342000000,0
workspaceModel.updates.count,1758901431344000000,1758901491342000000,2
workspaceModel.initializing.ms,1758901431344000000,1758901491342000000,1
workspaceModel.workspaceFileIndexData.init.ms,1758901431344000000,1758901491342000000,3
workspaceModel.cachedValue.from.cache.count,1758901431344000000,1758901491342000000,123
workspaceModel.on.before.changed.ms,1758901431344000000,1758901491342000000,12
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1758901431344000000,1758901491342000000,0
workspaceModel.check.recursive.update.ms,1758901431344000000,1758901491342000000,0
workspaceModel.loading.from.cache.ms,1758901431344000000,1758901491342000000,52
workspaceModel.workspaceFileIndexData.instances.count,1758901431344000000,1758901491342000000,1
workspaceModel.cachedValue.total.get.count,1758901431344000000,1758901491342000000,132
workspaceModel.update.unloaded.entities.ms,1758901431344000000,1758901491342000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1758901431344000000,1758901491342000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1758901431344000000,1758901491342000000,4
workspaceModel.workspaceFileIndexData.getPackageName.ms,1758901431344000000,1758901491342000000,0
workspaceModel.to.snapshot.ms,1758901431344000000,1758901491342000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1758901431344000000,1758901491342000000,14
workspaceModel.updates.ms,1758901431344000000,1758901491342000000,18
NonBlockingReadAction.failedExecutionsCount,1758901431344000000,1758901491342000000,0
AWTEventQueue.dispatchTimeTotalNS,1758901431344000000,1758901491342000000,2180326107
FlushQueue.waitingTime90PNs,1758901431344000000,1758901491342000000,62914559
AWTEventQueue.dispatchTime90PNs,1758901431344000000,1758901491342000000,2179071
ReadAction.executionsCount,1758901431344000000,1758901491342000000,6219
NonBlockingReadAction.failedExecutionTimeUs,1758901431344000000,1758901491342000000,0
NonBlockingReadAction.finalizedExecutionsCount,1758901431344000000,1758901491342000000,5
FlushQueue.waitingTimeMaxNs,1758901431344000000,1758901491342000000,241172479
FlushQueue.executionTimeMaxNs,1758901431344000000,1758901491342000000,136314879
AWTEventQueue.dispatchTimeAvgNs,1758901431344000000,1758901491342000000,1189479.0480349346
AWTEventQueue.eventsDispatched,1758901431344000000,1758901491342000000,1832
FlushQueue.queueSizeAvg,1758901431344000000,1758901491342000000,12.806896551724138
FlushQueue.executionTimeAvgNs,1758901431344000000,1758901491342000000,557156.7147783252
FlushQueue.queueSize90P,1758901431344000000,1758901491342000000,56
FlushQueue.executionTime90PNs,1758901431344000000,1758901491342000000,548863
AWTEventQueue.dispatchTimeMaxNs,1758901431344000000,1758901491342000000,139460607
FlushQueue.tasksExecuted,1758901431344000000,1758901491342000000,2030
FlushQueue.waitingTimeAvgNs,1758901431344000000,1758901491342000000,1.8046740296551723E7
WriteAction.executionsCount,1758901431344000000,1758901491342000000,14
FlushQueue.queueSizeMax,1758901431344000000,1758901491342000000,87
NonBlockingReadAction.finalizedExecutionTimeUs,1758901431344000000,1758901491342000000,9382
compiler.ArtifactManagerBridge.commit.ms,1758901431344000000,1758901491342000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1758901431344000000,1758901491342000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1758901431344000000,1758901491342000000,3
compiler.ArtifactManagerBridge.dropMappings.ms,1758901431344000000,1758901491342000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1758901431344000000,1758901491342000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1758901431344000000,1758901491342000000,1
compiler.ArtifactManagerBridge.addArtifact.ms,1758901431344000000,1758901491342000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1758901431344000000,1758901491342000000,8769
FilePageCacheLockFree.totalNativeBytesReclaimed,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1758901431344000000,1758901491342000000,0
DirectByteBufferAllocator.misses,1758901431344000000,1758901491342000000,17
FilePageCacheLockFree.totalPagesReclaimed,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1758901431344000000,1758901491342000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalBytesRead,1758901431344000000,1758901491342000000,0
FilePageCache.pageHits,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalPagesRequested,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1758901431344000000,1758901491342000000,0
FilePageCache.maxRegisteredFiles,1758901431344000000,1758901491342000000,535
MappedFileStorage.totalBytesMapped,1758901431344000000,1758901491342000000,198443008
FilePageCacheLockFree.totalBytesRequested,1758901431344000000,1758901491342000000,0
FilePageCache.pageLoads,1758901431344000000,1758901491342000000,17
FilePageCacheLockFree.totalPagesWritten,1758901431344000000,1758901491342000000,0
MappedFileStorage.storages,1758901431344000000,1758901491342000000,15
FilePageCacheLockFree.nativeBytesInUse,1758901431344000000,1758901491342000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalBytesWritten,1758901431344000000,1758901491342000000,0
FilePageCache.maxCacheSizeInBytes,1758901431344000000,1758901491342000000,212877312
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalPagesAllocated,1758901431344000000,1758901491342000000,0
FilePageCache.pageFastCacheHits,1758901431344000000,1758901491342000000,244
FilePageCacheLockFree.totalPagesHandedOver,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1758901431344000000,1758901491342000000,0
FilePageCache.uncachedFileAccess,1758901431344000000,1758901491342000000,13
MappedFileStorage.totalPagesMapped,1758901431344000000,1758901491342000000,15
FilePageCacheLockFree.heapBytesInUse,1758901431344000000,1758901491342000000,0
StreamlinedBlobStorage.recordsRelocated,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalPagesWriteMs,1758901431344000000,1758901491342000000,0
StorageLockContext.competingThreads.90P,1758901431344000000,1758901491342000000,0
DirectByteBufferAllocator.reclaimed,1758901431344000000,1758901491342000000,0
StorageLockContext.competingThreads.max,1758901431344000000,1758901491342000000,6
DirectByteBufferAllocator.disposed,1758901431344000000,1758901491342000000,0
FilePageCache.totalPageLoadsUs,1758901431344000000,1758901491342000000,5040
FilePageCacheLockFree.totalHeapBytesAllocated,1758901431344000000,1758901491342000000,0
DirectByteBufferAllocator.hits,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalPagesReadMs,1758901431344000000,1758901491342000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1758901431344000000,1758901491342000000,0
StreamlinedBlobStorage.recordsAllocated,1758901431344000000,1758901491342000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1758901431344000000,1758901491342000000,212877312
FilePageCache.totalPageDisposalsUs,1758901431344000000,1758901491342000000,15
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1758901431344000000,1758901491342000000,0
FilePageCache.capacityInBytes,1758901431344000000,1758901491342000000,503316478
FilePageCache.disposedBuffers,1758901431344000000,1758901491342000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1758901431344000000,1758901491342000000,0
StreamlinedBlobStorage.recordsDeleted,1758901431344000000,1758901491342000000,0
StorageLockContext.competingThreads.avg,1758901431344000000,1758901491342000000,0.05042016806722689
cacheStateStorage.set.duration,1758901431344000000,1758901491342000000,15
cacheStateStorage.set.counter,1758901431344000000,1758901491342000000,5
cacheStateStorage.get.counter,1758901431344000000,1758901491342000000,24
cacheStateStorage.get.duration,1758901431344000000,1758901491342000000,30
IndexesFlusher.totalContentionQuotaSpent,1758901431344000000,1758901491342000000,0
Indexes.stubs.lookups,1758901431344000000,1758901491342000000,0
Indexes.stubs.lookupDurationMaxMs,1758901431344000000,1758901491342000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1758901431344000000,1758901491342000000,0
Indexing.cache.totalCacheMisses,1758901431344000000,1758901491342000000,19
Indexes.entries.lookupDurationMaxMs,1758901431344000000,1758901491342000000,1.0
Indexes.entries.lookups,1758901431344000000,1758901491342000000,8
Indexing.writesQueuedAvg,1758901431344000000,1758901491342000000,0.0
Indexing.totalTimeIndexersSleptMs,1758901431344000000,1758901491342000000,0
IndexesFlusher.totalFlushingTimeUs,1758901431344000000,1758901491342000000,329049
Indexes.stubs.lookupDurationAvgMs,1758901431344000000,1758901491342000000,0.0
Indexes.entries.lookupDuration90PMs,1758901431344000000,1758901491342000000,1.0
Indexes.allKeys.lookupDurationMaxMs,1758901431344000000,1758901491342000000,0.0
Indexing.cache.totalCacheAccesses,1758901431344000000,1758901491342000000,23
Indexing.writer_2.totalTimeSpentWritingMs,1758901431344000000,1758901491342000000,1
Indexes.allKeys.lookups,1758901431344000000,1758901491342000000,0
IndexesFlusher.totalFlushesRetried,1758901431344000000,1758901491342000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1758901431344000000,1758901491342000000,0
Indexes.entries.lookupDurationAvgMs,1758901431344000000,1758901491342000000,0.375
Indexes.stubs.lookupDuration90PMs,1758901431344000000,1758901491342000000,0.0
IndexesFlusher.totalFlushes,1758901431344000000,1758901491342000000,59
Indexes.allKeys.lookupDuration90PMs,1758901431344000000,1758901491342000000,0.0
Indexing.cache.totalCacheEvicted,1758901431344000000,1758901491342000000,19
Indexing.writesQueuedMin,1758901431344000000,1758901491342000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1758901431344000000,1758901491342000000,4
Indexing.writesQueuedMax,1758901431344000000,1758901491342000000,0
Indexes.allKeys.lookupDurationAvgMs,1758901431344000000,1758901491342000000,0.0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1758901431344000000,1758901491342000000,0
workspaceModel.moduleBridge.before.changed.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1758901431344000000,1758901491342000000,1
jps.library.entities.serializer.save.entities.ms,1758901431344000000,1758901491342000000,0
jps.module.iml.entities.serializer.load.entities.ms,1758901431344000000,1758901491342000000,9
workspaceModel.moduleManagerBridge.build.module.graph.ms,1758901431344000000,1758901491342000000,2
workspaceModel.mutableEntityStorage.to.snapshot.ms,1758901431344000000,1758901491342000000,0
workspaceModel.save.cache.to.file.ms,1758901431344000000,1758901491342000000,20
workspaceModel.moduleManagerBridge.newModule.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1758901431344000000,1758901491342000000,5
workspaceModel.mutableEntityStorage.entities.ms,1758901431344000000,1758901491342000000,0
jps.global.handle.changed.events.ms,1758901431344000000,1758901491342000000,0
workspaceModel.global.updates.count,1758901431344000000,1758901491342000000,0
jps.reload.project.entities.ms,1758901431344000000,1758901491342000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1758901431344000000,1758901491342000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1758901431344000000,1758901491342000000,90
workspaceModel.mutableEntityStorage.replace.by.source.ms,1758901431344000000,1758901491342000000,4
jps.facet.change.listener.init.bridge.ms,1758901431344000000,1758901491342000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1758901431344000000,1758901491342000000,0
jps.artifact.entities.serializer.load.entities.ms,1758901431344000000,1758901491342000000,0
jps.library.entities.serializer.load.entities.ms,1758901431344000000,1758901491342000000,0
jps.save.global.entities.ms,1758901431344000000,1758901491342000000,0
jps.load.initial.state.ms,1758901431344000000,1758901491342000000,5
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1758901431344000000,1758901491342000000,0
workspaceModel.load.cache.metadata.from.file.ms,1758901431344000000,1758901491342000000,6
workspaceModel.do.save.caches.ms,1758901431344000000,1758901491342000000,23
workspaceModel.orphan.listener.update.ms,1758901431344000000,1758901491342000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1758901431344000000,1758901491342000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1758901431344000000,1758901491342000000,0
jps.apply.loaded.storage.ms,1758901431344000000,1758901491342000000,19
workspaceModel.moduleManagerBridge.get.modules.ms,1758901431344000000,1758901491342000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1758901431344000000,1758901491342000000,0
workspaceModel.moduleBridge.update.option.ms,1758901431344000000,1758901491342000000,0
jps.global.get.library.ms,1758901431344000000,1758901491342000000,0
workspaceModel.global.apply.state.to.project.ms,1758901431344000000,1758901491342000000,17
jps.save.changed.project.entities.ms,1758901431344000000,1758901491342000000,0
jps.load.project.to.empty.storage.ms,1758901431344000000,1758901491342000000,36
jps.facet.change.listener.process.change.events.ms,1758901431344000000,1758901491342000000,0
jps.project.serializers.load.ms,1758901431344000000,1758901491342000000,15
jps.app.storage.content.reader.load.component.ms,1758901431344000000,1758901491342000000,1
jps.global.handle.before.change.events.ms,1758901431344000000,1758901491342000000,0
jps.storage.jps.conf.reader.load.component.ms,1758901431344000000,1758901491342000000,3
jps.global.initialize.library.bridges.ms,1758901431344000000,1758901491342000000,0
workspaceModel.sync.entities.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1758901431344000000,1758901491342000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1758901431344000000,1758901491342000000,56
workspaceModel.mutableEntityStorage.remove.entity.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.instances.count,1758901431344000000,1758901491342000000,21
jps.artifact.entities.serializer.save.entities.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1758901431344000000,1758901491342000000,0
jps.project.serializers.save.ms,1758901431344000000,1758901491342000000,0
jps.facet.change.listener.before.change.events.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1758901431344000000,1758901491342000000,0
workspaceModel.load.cache.from.file.ms,1758901431344000000,1758901491342000000,50
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1758901431344000000,1758901491342000000,3
jps.global.initialize.library.bridges.after.loading.ms,1758901431344000000,1758901491342000000,0
jps.global.get.libraries.ms,1758901431344000000,1758901491342000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1758901431344000000,1758901491342000000,0
jps.global.get.library.by.name.ms,1758901431344000000,1758901491342000000,0
workspaceModel.global.updates.ms,1758901431344000000,1758901491342000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1758901431344000000,1758901491342000000,0
